Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,125.0,532.8,740329.81,7172096.00,672.60,2.83,1.49,0.17
11260,125.0,515.3,740329.81,7172096.00,689.75,2.84,1.45,0.16
11260,125.0,494.7,740329.81,7172096.00,711.32,2.85,1.41,0.15
11260,125.0,472.9,740329.81,7172096.00,737.03,2.87,1.36,0.13
11260,125.0,449.7,740329.81,7172096.00,765.87,2.88,1.31,0.12
11260,125.0,425.2,740329.81,7172096.00,796.56,2.90,1.26,0.10
11260,125.0,399.2,740329.81,7172096.00,827.62,2.92,1.21,0.08
11260,125.0,371.6,740329.81,7172096.00,857.58,2.93,1.17,0.07
11260,125.0,342.4,740329.81,7172096.00,885.19,2.95,1.13,0.05
11260,125.0,311.4,740329.81,7172096.00,909.58,2.96,1.10,0.04
11260,125.0,278.6,740329.81,7172096.00,930.27,2.97,1.07,0.03
11260,125.0,243.8,740329.81,7172096.00,947.14,2.98,1.06,0.02
11260,125.0,206.3,740329.81,7172096.00,960.84,2.98,1.04,0.02
11260,125.0,165.9,740329.81,7172096.00,971.13,2.99,1.03,0.01
11260,125.0,123.2,740329.81,7172096.00,978.54,2.99,1.02,0.01
11260,125.0,78.0,740329.81,7172096.00,983.54,2.99,1.02,0.01
11260,125.0,30.2,740329.81,7172096.00,986.33,2.99,1.01,0.01
11260,175.0,587.0,740329.81,7172146.00,612.25,2.79,1.63,0.21
11260,175.0,577.0,740329.81,7172146.00,613.89,2.79,1.63,0.21
11260,175.0,567.0,740329.81,7172146.00,617.11,2.79,1.62,0.21
11260,175.0,557.0,740329.81,7172146.00,621.84,2.79,1.61,0.21
11260,175.0,547.0,740329.81,7172146.00,627.99,2.80,1.59,0.20
11260,175.0,534.5,740329.81,7172146.00,639.62,2.81,1.56,0.19
11260,175.0,517.0,740329.81,7172146.00,658.51,2.82,1.52,0.18
11260,175.0,496.4,740329.81,7172146.00,682.34,2.83,1.47,0.17
11260,175.0,474.6,740329.81,7172146.00,710.81,2.85,1.41,0.15
11260,175.0,451.4,740329.81,7172146.00,742.82,2.87,1.35,0.13
11260,175.0,426.9,740329.81,7172146.00,776.88,2.89,1.29,0.11
11260,175.0,400.9,740329.81,7172146.00,811.32,2.91,1.23,0.09
11260,175.0,373.3,740329.81,7172146.00,844.46,2.93,1.18,0.07
11260,175.0,344.1,740329.81,7172146.00,874.91,2.94,1.14,0.06
11260,175.0,313.1,740329.81,7172146.00,901.70,2.96,1.11,0.04
11260,175.0,280.3,740329.81,7172146.00,924.33,2.97,1.08,0.03
11260,175.0,245.5,740329.81,7172146.00,942.74,2.97,1.06,0.03
11260,175.0,207.8,740329.81,7172146.00,957.74,2.98,1.04,0.02
11260,175.0,167.1,740329.81,7172146.00,968.98,2.99,1.03,0.01
11260,175.0,124.0,740329.81,7172146.00,977.04,2.99,1.02,0.01
11260,175.0,78.5,740329.81,7172146.00,982.48,2.99,1.02,0.01
11260,175.0,30.3,740329.81,7172146.00,985.51,2.99,1.01,0.01
11260,225.0,588.6,740329.81,7172196.00,574.80,2.76,1.74,0.24
11260,225.0,578.6,740329.81,7172196.00,576.55,2.76,1.73,0.24
11260,225.0,568.6,740329.81,7172196.00,580.03,2.76,1.72,0.24
11260,225.0,558.6,740329.81,7172196.00,585.16,2.77,1.71,0.23
11260,225.0,548.6,740329.81,7172196.00,591.83,2.77,1.69,0.23
11260,225.0,536.1,740329.81,7172196.00,604.51,2.78,1.65,0.22
11260,225.0,518.6,740329.81,7172196.00,625.16,2.80,1.60,0.20
11260,225.0,498.0,740329.81,7172196.00,651.31,2.81,1.54,0.19
11260,225.0,476.2,740329.81,7172196.00,682.62,2.83,1.46,0.17
11260,225.0,453.0,740329.81,7172196.00,717.90,2.86,1.39,0.14
11260,225.0,428.5,740329.81,7172196.00,755.50,2.88,1.32,0.12
11260,225.0,402.5,740329.81,7172196.00,793.49,2.90,1.26,0.10
11260,225.0,374.9,740329.81,7172196.00,830.02,2.92,1.20,0.08
11260,225.0,345.7,740329.81,7172196.00,863.50,2.94,1.16,0.06
11260,225.0,314.7,740329.81,7172196.00,892.89,2.95,1.12,0.05
11260,225.0,281.9,740329.81,7172196.00,917.66,2.96,1.09,0.04
11260,225.0,247.1,740329.81,7172196.00,937.76,2.97,1.07,0.03
11260,225.0,209.2,740329.81,7172196.00,954.22,2.98,1.05,0.02
11260,225.0,168.2,740329.81,7172196.00,966.50,2.99,1.03,0.01
11260,225.0,124.8,740329.81,7172196.00,975.31,2.99,1.03,0.01
11260,225.0,79.0,740329.81,7172196.00,981.25,2.99,1.02,0.01
11260,225.0,30.5,740329.81,7172196.00,984.55,2.99,1.02,0.01
11260,275.0,589.5,740329.81,7172246.00,538.91,2.73,1.86,0.27
11260,275.0,579.5,740329.81,7172246.00,540.80,2.73,1.85,0.27
11260,275.0,569.5,740329.81,7172246.00,544.56,2.74,1.84,0.26
11260,275.0,559.5,740329.81,7172246.00,550.11,2.74,1.82,0.26
11260,275.0,549.5,740329.81,7172246.00,557.32,2.75,1.79,0.25
11260,275.0,537.0,740329.81,7172246.00,571.01,2.76,1.75,0.24
11260,275.0,519.5,740329.81,7172246.00,593.30,2.77,1.69,0.23
11260,275.0,498.9,740329.81,7172246.00,621.55,2.79,1.61,0.21
11260,275.0,477.1,740329.81,7172246.00,655.44,2.82,1.53,0.18
11260,275.0,453.9,740329.81,7172246.00,693.67,2.84,1.44,0.16
11260,275.0,429.4,740329.81,7172246.00,734.47,2.87,1.36,0.13
11260,275.0,403.4,740329.81,7172246.00,775.75,2.89,1.29,0.11
11260,275.0,375.8,740329.81,7172246.00,815.44,2.91,1.23,0.09
11260,275.0,346.6,740329.81,7172246.00,851.83,2.93,1.17,0.07
11260,275.0,315.6,740329.81,7172246.00,883.76,2.95,1.13,0.05
11260,275.0,282.8,740329.81,7172246.00,910.67,2.96,1.10,0.04
11260,275.0,248.0,740329.81,7172246.00,932.50,2.97,1.07,0.03
11260,275.0,210.1,740329.81,7172246.00,950.44,2.98,1.05,0.02
11260,275.0,168.9,740329.81,7172246.00,963.82,2.98,1.04,0.02
11260,275.0,125.3,740329.81,7172246.00,973.42,2.99,1.03,0.01
11260,275.0,79.3,740329.81,7172246.00,979.88,2.99,1.02,0.01
11260,275.0,30.6,740329.81,7172246.00,983.48,2.99,1.02,0.01
11260,325.0,589.1,740329.81,7172296.00,509.98,2.71,1.96,0.29
11260,325.0,579.1,740329.81,7172296.00,512.03,2.71,1.95,0.29
11260,325.0,569.1,740329.81,7172296.00,516.07,2.71,1.94,0.29
11260,325.0,559.1,740329.81,7172296.00,522.00,2.72,1.92,0.28
11260,325.0,549.1,740329.81,7172296.00,529.67,2.72,1.89,0.28
11260,325.0,536.6,740329.81,7172296.00,544.16,2.74,1.84,0.26
11260,325.0,519.1,740329.81,7172296.00,567.65,2.75,1.76,0.25
11260,325.0,498.5,740329.81,7172296.00,597.37,2.78,1.67,0.22
11260,325.0,476.7,740329.81,7172296.00,633.00,2.80,1.58,0.20
11260,325.0,453.5,740329.81,7172296.00,673.24,2.83,1.49,0.17
11260,325.0,429.0,740329.81,7172296.00,716.28,2.86,1.40,0.14
11260,325.0,403.0,740329.81,7172296.00,759.95,2.88,1.32,0.12
11260,325.0,375.4,740329.81,7172296.00,802.08,2.90,1.25,0.10
11260,325.0,346.2,740329.81,7172296.00,840.81,2.92,1.19,0.08
11260,325.0,315.2,740329.81,7172296.00,874.92,2.94,1.14,0.06
11260,325.0,282.4,740329.81,7172296.00,903.76,2.96,1.11,0.04
11260,325.0,247.6,740329.81,7172296.00,927.23,2.97,1.08,0.03
11260,325.0,209.7,740329.81,7172296.00,946.58,2.98,1.06,0.02
11260,325.0,168.6,740329.81,7172296.00,961.03,2.98,1.04,0.02
11260,325.0,125.1,740329.81,7172296.00,971.42,2.99,1.03,0.01
11260,325.0,79.1,740329.81,7172296.00,978.42,2.99,1.02,0.01
11260,325.0,30.5,740329.81,7172296.00,982.33,2.99,1.02,0.01
11260,375.0,587.8,740329.81,7172346.00,494.19,2.69,2.02,0.31
11260,375.0,577.8,740329.81,7172346.00,496.33,2.70,2.01,0.30
11260,375.0,567.8,740329.81,7172346.00,500.53,2.70,2.00,0.30
11260,375.0,557.8,740329.81,7172346.00,506.62,2.70,1.97,0.30
11260,375.0,547.8,740329.81,7172346.00,514.44,2.71,1.94,0.29
11260,375.0,535.3,740329.81,7172346.00,529.15,2.72,1.89,0.28
11260,375.0,517.8,740329.81,7172346.00,552.89,2.74,1.81,0.26
11260,375.0,497.2,740329.81,7172346.00,582.86,2.77,1.72,0.23
11260,375.0,475.3,740329.81,7172346.00,618.80,2.79,1.62,0.21
11260,375.0,452.2,740329.81,7172346.00,659.49,2.82,1.52,0.18
11260,375.0,427.7,740329.81,7172346.00,703.18,2.85,1.42,0.15
11260,375.0,401.6,740329.81,7172346.00,747.78,2.87,1.34,0.13
11260,375.0,374.1,740329.81,7172346.00,791.10,2.90,1.26,0.10
11260,375.0,344.9,740329.81,7172346.00,831.25,2.92,1.20,0.08
11260,375.0,313.9,740329.81,7172346.00,866.89,2.94,1.15,0.06
11260,375.0,281.1,740329.81,7172346.00,897.26,2.95,1.11,0.05
11260,375.0,246.3,740329.81,7172346.00,922.17,2.96,1.08,0.04
11260,375.0,208.5,740329.81,7172346.00,942.74,2.97,1.06,0.03
11260,375.0,167.6,740329.81,7172346.00,958.20,2.98,1.04,0.02
11260,375.0,124.4,740329.81,7172346.00,969.35,2.99,1.03,0.01
11260,375.0,78.7,740329.81,7172346.00,976.90,2.99,1.02,0.01
11260,375.0,30.4,740329.81,7172346.00,981.12,2.99,1.02,0.01
11260,425.0,586.6,740329.81,7172396.00,496.27,2.70,2.02,0.30
11260,425.0,576.6,740329.81,7172396.00,498.32,2.70,2.01,0.30
11260,425.0,566.6,740329.81,7172396.00,502.32,2.70,1.99,0.30
11260,425.0,556.6,740329.81,7172396.00,508.11,2.71,1.97,0.29
11260,425.0,546.6,740329.81,7172396.00,515.55,2.71,1.94,0.29
11260,425.0,534.1,740329.81,7172396.00,529.51,2.72,1.89,0.28
11260,425.0,516.6,740329.81,7172396.00,552.06,2.74,1.81,0.26
11260,425.0,496.0,740329.81,7172396.00,580.59,2.76,1.72,0.24
11260,425.0,474.2,740329.81,7172396.00,614.97,2.79,1.63,0.21
11260,425.0,451.0,740329.81,7172396.00,654.12,2.82,1.53,0.18
11260,425.0,426.5,740329.81,7172396.00,696.51,2.84,1.44,0.16
11260,425.0,400.5,740329.81,7172396.00,740.24,2.87,1.35,0.13
11260,425.0,372.9,740329.81,7172396.00,783.24,2.89,1.28,0.11
11260,425.0,343.7,740329.81,7172396.00,823.64,2.92,1.21,0.08
11260,425.0,312.7,740329.81,7172396.00,859.99,2.93,1.16,0.07
11260,425.0,279.9,740329.81,7172396.00,891.37,2.95,1.12,0.05
11260,425.0,245.1,740329.81,7172396.00,917.41,2.96,1.09,0.04
11260,425.0,207.5,740329.81,7172396.00,939.02,2.97,1.06,0.03
11260,425.0,166.8,740329.81,7172396.00,955.40,2.98,1.05,0.02
11260,425.0,123.8,740329.81,7172396.00,967.28,2.99,1.03,0.01
11260,425.0,78.4,740329.81,7172396.00,975.35,2.99,1.03,0.01
11260,425.0,30.3,740329.81,7172396.00,979.88,2.99,1.02,0.01
11260,475.0,586.3,740329.81,7172446.00,518.05,2.71,1.93,0.29
11260,475.0,576.3,740329.81,7172446.00,519.73,2.72,1.92,0.28
11260,475.0,566.3,740329.81,7172446.00,523.06,2.72,1.91,0.28
11260,475.0,556.3,740329.81,7172446.00,527.96,2.72,1.89,0.28
11260,475.0,546.3,740329.81,7172446.00,534.32,2.73,1.87,0.27
11260,475.0,533.8,740329.81,7172446.00,546.38,2.74,1.83,0.26
11260,475.0,516.3,740329.81,7172446.00,566.07,2.75,1.77,0.25
11260,475.0,495.7,740329.81,7172446.00,591.30,2.77,1.69,0.23
11260,475.0,473.8,740329.81,7172446.00,622.09,2.79,1.61,0.21
11260,475.0,450.7,740329.81,7172446.00,657.63,2.82,1.52,0.18
11260,475.0,426.2,740329.81,7172446.00,696.72,2.84,1.44,0.16
11260,475.0,400.2,740329.81,7172446.00,737.75,2.87,1.36,0.13
11260,475.0,372.6,740329.81,7172446.00,778.88,2.89,1.28,0.11
11260,475.0,343.4,740329.81,7172446.00,818.31,2.91,1.22,0.09
11260,475.0,312.4,740329.81,7172446.00,854.50,2.93,1.17,0.07
11260,475.0,279.6,740329.81,7172446.00,886.30,2.95,1.13,0.05
11260,475.0,244.8,740329.81,7172446.00,913.09,2.96,1.10,0.04
11260,475.0,207.1,740329.81,7172446.00,935.53,2.97,1.07,0.03
11260,475.0,166.6,740329.81,7172446.00,952.70,2.98,1.05,0.02
11260,475.0,123.7,740329.81,7172446.00,965.25,2.98,1.04,0.02
11260,475.0,78.3,740329.81,7172446.00,973.82,2.99,1.03,0.01
11260,475.0,30.3,740329.81,7172446.00,978.63,2.99,1.02,0.01
11260,525.0,586.3,740329.81,7172496.00,557.98,2.75,1.79,0.25
11260,525.0,576.3,740329.81,7172496.00,559.07,2.75,1.79,0.25
11260,525.0,566.3,740329.81,7172496.00,561.34,2.75,1.78,0.25
11260,525.0,556.3,740329.81,7172496.00,564.81,2.75,1.77,0.25
11260,525.0,546.3,740329.81,7172496.00,569.47,2.76,1.76,0.24
11260,525.0,533.8,740329.81,7172496.00,578.54,2.76,1.73,0.24
11260,525.0,516.3,740329.81,7172496.00,593.81,2.77,1.68,0.23
11260,525.0,495.7,740329.81,7172496.00,614.01,2.79,1.63,0.21
11260,525.0,473.9,740329.81,7172496.00,639.38,2.81,1.56,0.19
11260,525.0,450.7,740329.81,7172496.00,669.49,2.83,1.49,0.17
11260,525.0,426.2,740329.81,7172496.00,703.52,2.85,1.42,0.15
11260,525.0,400.2,740329.81,7172496.00,740.25,2.87,1.35,0.13
11260,525.0,372.6,740329.81,7172496.00,778.15,2.89,1.29,0.11
11260,525.0,343.4,740329.81,7172496.00,815.50,2.91,1.23,0.09
11260,525.0,312.4,740329.81,7172496.00,850.67,2.93,1.18,0.07
11260,525.0,279.6,740329.81,7172496.00,882.29,2.95,1.13,0.05
11260,525.0,244.8,740329.81,7172496.00,909.41,2.96,1.10,0.04
11260,525.0,207.2,740329.81,7172496.00,932.42,2.97,1.07,0.03
11260,525.0,166.6,740329.81,7172496.00,950.23,2.98,1.05,0.02
11260,525.0,123.7,740329.81,7172496.00,963.34,2.98,1.04,0.02
11260,525.0,78.3,740329.81,7172496.00,972.34,2.99,1.03,0.01
11260,525.0,30.3,740329.81,7172496.00,977.42,2.99,1.02,0.01
11260,575.0,586.1,740329.81,7172546.00,611.89,2.79,1.63,0.21
11260,575.0,576.1,740329.81,7172546.00,612.24,2.79,1.63,0.21
11260,575.0,566.1,740329.81,7172546.00,613.17,2.79,1.63,0.21
11260,575.0,556.1,740329.81,7172546.00,614.84,2.79,1.63,0.21
11260,575.0,546.1,740329.81,7172546.00,617.33,2.79,1.62,0.21
11260,575.0,533.6,740329.81,7172546.00,622.58,2.79,1.61,0.21
11260,575.0,516.1,740329.81,7172546.00,632.23,2.80,1.58,0.20
11260,575.0,495.5,740329.81,7172546.00,646.11,2.81,1.55,0.19
11260,575.0,473.7,740329.81,7172546.00,664.72,2.82,1.50,0.18
11260,575.0,450.5,740329.81,7172546.00,688.09,2.84,1.45,0.16
11260,575.0,426.0,740329.81,7172546.00,715.85,2.85,1.40,0.15
11260,575.0,400.0,740329.81,7172546.00,747.17,2.87,1.34,0.13
11260,575.0,372.4,740329.81,7172546.00,780.83,2.89,1.28,0.11
11260,575.0,343.2,740329.81,7172546.00,815.24,2.91,1.23,0.09
11260,575.0,312.2,740329.81,7172546.00,848.68,2.93,1.18,0.07
11260,575.0,279.4,740329.81,7172546.00,879.55,2.94,1.14,0.06
11260,575.0,244.6,740329.81,7172546.00,906.58,2.96,1.10,0.04
11260,575.0,207.0,740329.81,7172546.00,929.84,2.97,1.08,0.03
11260,575.0,166.5,740329.81,7172546.00,948.06,2.98,1.05,0.02
11260,575.0,123.6,740329.81,7172546.00,961.60,2.98,1.04,0.02
11260,575.0,78.2,740329.81,7172546.00,970.96,2.99,1.03,0.01
11260,575.0,30.2,740329.81,7172546.00,976.26,2.99,1.02,0.01
11260,625.0,585.4,740329.81,7172596.00,673.27,2.83,1.49,0.17
11260,625.0,575.4,740329.81,7172596.00,672.85,2.83,1.49,0.17
11260,625.0,565.4,740329.81,7172596.00,672.35,2.83,1.49,0.17
11260,625.0,555.4,740329.81,7172596.00,672.04,2.83,1.49,0.17
11260,625.0,545.4,740329.81,7172596.00,672.14,2.83,1.49,0.17
11260,625.0,532.9,740329.81,7172596.00,673.19,2.83,1.49,0.17
11260,625.0,515.4,740329.81,7172596.00,676.67,2.83,1.48,0.17
11260,625.0,494.8,740329.81,7172596.00,683.62,2.83,1.46,0.17
11260,625.0,473.0,740329.81,7172596.00,694.89,2.84,1.44,0.16
11260,625.0,449.8,740329.81,7172596.00,710.96,2.85,1.41,0.15
11260,625.0,425.3,740329.81,7172596.00,731.92,2.86,1.37,0.14
11260,625.0,399.3,740329.81,7172596.00,757.34,2.88,1.32,0.12
11260,625.0,371.7,740329.81,7172596.00,786.26,2.90,1.27,0.10
11260,625.0,342.5,740329.81,7172596.00,817.22,2.91,1.22,0.09
11260,625.0,311.5,740329.81,7172596.00,848.44,2.93,1.18,0.07
11260,625.0,278.7,740329.81,7172596.00,878.11,2.94,1.14,0.06
11260,625.0,243.9,740329.81,7172596.00,904.68,2.96,1.11,0.04
11260,625.0,206.4,740329.81,7172596.00,927.85,2.97,1.08,0.03
11260,625.0,166.0,740329.81,7172596.00,946.26,2.98,1.06,0.02
11260,625.0,123.2,740329.81,7172596.00,960.08,2.98,1.04,0.02
11260,625.0,78.0,740329.81,7172596.00,969.69,2.99,1.03,0.01
11260,625.0,30.2,740329.81,7172596.00,975.18,2.99,1.03,0.01
11260,675.0,584.2,740329.81,7172646.00,734.12,2.87,1.36,0.13
11260,675.0,574.2,740329.81,7172646.00,733.01,2.87,1.36,0.13
11260,675.0,564.2,740329.81,7172646.00,731.20,2.86,1.37,0.14
11260,675.0,554.2,740329.81,7172646.00,729.07,2.86,1.37,0.14
11260,675.0,544.2,740329.81,7172646.00,726.93,2.86,1.38,0.14
11260,675.0,531.7,740329.81,7172646.00,723.99,2.86,1.38,0.14
11260,675.0,514.2,740329.81,7172646.00,721.57,2.86,1.39,0.14
11260,675.0,493.6,740329.81,7172646.00,721.88,2.86,1.39,0.14
11260,675.0,471.8,740329.81,7172646.00,726.10,2.86,1.38,0.14
11260,675.0,448.6,740329.81,7172646.00,735.16,2.87,1.36,0.13
11260,675.0,424.1,740329.81,7172646.00,749.56,2.87,1.33,0.13
11260,675.0,398.1,740329.81,7172646.00,769.22,2.89,1.30,0.11
11260,675.0,370.5,740329.81,7172646.00,793.43,2.90,1.26,0.10
11260,675.0,341.3,740329.81,7172646.00,820.84,2.91,1.22,0.09
11260,675.0,310.3,740329.81,7172646.00,849.62,2.93,1.18,0.07
11260,675.0,277.5,740329.81,7172646.00,877.82,2.94,1.14,0.06
11260,675.0,242.7,740329.81,7172646.00,903.64,2.96,1.11,0.04
11260,675.0,205.3,740329.81,7172646.00,926.45,2.97,1.08,0.03
11260,675.0,165.1,740329.81,7172646.00,944.83,2.98,1.06,0.02
11260,675.0,122.6,740329.81,7172646.00,958.77,2.98,1.04,0.02
11260,675.0,77.7,740329.81,7172646.00,968.56,2.99,1.03,0.01
11260,675.0,30.0,740329.81,7172646.00,974.17,2.99,1.03,0.01
11260,725.0,582.7,740329.81,7172696.00,786.68,2.90,1.27,0.10
11260,725.0,572.7,740329.81,7172696.00,785.09,2.89,1.27,0.11
11260,725.0,562.7,740329.81,7172696.00,782.33,2.89,1.28,0.11
11260,725.0,552.7,740329.81,7172696.00,778.83,2.89,1.28,0.11
11260,725.0,542.7,740329.81,7172696.00,774.95,2.89,1.29,0.11
11260,725.0,530.2,740329.81,7172696.00,768.87,2.89,1.30,0.11
11260,725.0,512.7,740329.81,7172696.00,761.69,2.88,1.31,0.12
11260,725.0,492.1,740329.81,7172696.00,756.51,2.88,1.32,0.12
11260,725.0,470.3,740329.81,7172696.00,754.81,2.88,1.32,0.12
11260,725.0,447.2,740329.81,7172696.00,757.92,2.88,1.32,0.12
11260,725.0,422.6,740329.81,7172696.00,766.66,2.88,1.30,0.12
11260,725.0,396.6,740329.81,7172696.00,781.26,2.89,1.28,0.11
11260,725.0,369.1,740329.81,7172696.00,801.23,2.90,1.25,0.10
11260,725.0,339.8,740329.81,7172696.00,825.31,2.92,1.21,0.08
11260,725.0,308.9,740329.81,7172696.00,851.71,2.93,1.17,0.07
11260,725.0,276.0,740329.81,7172696.00,878.34,2.94,1.14,0.06
11260,725.0,241.2,740329.81,7172696.00,903.28,2.96,1.11,0.04
11260,725.0,204.0,740329.81,7172696.00,925.54,2.97,1.08,0.03
11260,725.0,164.1,740329.81,7172696.00,943.73,2.97,1.06,0.03
11260,725.0,121.9,740329.81,7172696.00,957.68,2.98,1.04,0.02
11260,725.0,77.2,740329.81,7172696.00,967.56,2.99,1.03,0.01
11260,725.0,29.9,740329.81,7172696.00,973.26,2.99,1.03,0.01
11260,775.0,581.5,740329.81,7172746.00,825.52,2.92,1.21,0.08
11260,775.0,571.5,740329.81,7172746.00,823.73,2.92,1.21,0.08
11260,775.0,561.5,740329.81,7172746.00,820.51,2.91,1.22,0.09
11260,775.0,551.5,740329.81,7172746.00,816.28,2.91,1.23,0.09
11260,775.0,541.5,740329.81,7172746.00,811.42,2.91,1.23,0.09
11260,775.0,529.0,740329.81,7172746.00,803.44,2.90,1.24,0.10
11260,775.0,511.5,740329.81,7172746.00,793.20,2.90,1.26,0.10
11260,775.0,490.9,740329.81,7172746.00,784.30,2.89,1.28,0.11
11260,775.0,469.0,740329.81,7172746.00,778.40,2.89,1.28,0.11
11260,775.0,445.9,740329.81,7172746.00,777.09,2.89,1.29,0.11
11260,775.0,421.4,740329.81,7172746.00,781.50,2.89,1.28,0.11
11260,775.0,395.3,740329.81,7172746.00,792.11,2.90,1.26,0.10
11260,775.0,367.8,740329.81,7172746.00,808.61,2.91,1.24,0.09
11260,775.0,338.6,740329.81,7172746.00,829.87,2.92,1.21,0.08
11260,775.0,307.6,740329.81,7172746.00,854.13,2.93,1.17,0.07
11260,775.0,274.8,740329.81,7172746.00,879.29,2.94,1.14,0.06
11260,775.0,240.0,740329.81,7172746.00,903.32,2.96,1.11,0.04
11260,775.0,202.8,740329.81,7172746.00,924.96,2.97,1.08,0.03
11260,775.0,163.2,740329.81,7172746.00,942.88,2.97,1.06,0.03
11260,775.0,121.3,740329.81,7172746.00,956.77,2.98,1.05,0.02
11260,775.0,76.8,740329.81,7172746.00,966.69,2.99,1.03,0.01
11260,775.0,29.8,740329.81,7172746.00,972.44,2.99,1.03,0.01
11260,825.0,580.7,740329.81,7172796.00,848.72,2.93,1.18,0.07
11260,825.0,570.7,740329.81,7172796.00,846.99,2.93,1.18,0.07
11260,825.0,560.7,740329.81,7172796.00,843.81,2.93,1.19,0.07
11260,825.0,550.7,740329.81,7172796.00,839.51,2.92,1.19,0.08
11260,825.0,540.7,740329.81,7172796.00,834.45,2.92,1.20,0.08
11260,825.0,528.2,740329.81,7172796.00,825.90,2.92,1.21,0.08
11260,825.0,510.7,740329.81,7172796.00,814.43,2.91,1.23,0.09
11260,825.0,490.1,740329.81,7172796.00,803.71,2.91,1.24,0.09
11260,825.0,468.3,740329.81,7172796.00,795.47,2.90,1.26,0.10
11260,825.0,445.1,740329.81,7172796.00,791.47,2.90,1.26,0.10
11260,825.0,420.6,740329.81,7172796.00,793.03,2.90,1.26,0.10
11260,825.0,394.6,740329.81,7172796.00,800.85,2.90,1.25,0.10
11260,825.0,367.0,740329.81,7172796.00,814.79,2.91,1.23,0.09
